AR,Skewness
2.24513,0.275982
1.97012,0.229069
2.34838,0.238274
1.91929,0.214754
1.90223,0.0933547
2.22516,0.230636
1.96713,0.193709
1.80008,0.079246
2.33277,0.267336
2.05388,0.144006
2.35307,0.292167
1.78571,0.0579876
2.31618,0.360056
2.10893,0.317756
1.95945,0.251873
2.19695,0.200033
2.08686,0.302474
2.36402,0.236961
1.97982,0.175703
2.0393,0.130549
2.20163,0.295816
2.0906,0.240134
2.17645,0.191948
1.92921,0.20544
2.18651,0.223569
2.11538,0.16338
1.94031,0.217369
1.91762,0.0850938
2.02286,0.185335
1.97928,0.13327
2.17605,0.289075
2.18746,0.195173
2.12171,0.163409
2.14468,0.270624
2.05135,0.139951
2.2873,0.25154
2.03485,0.232467
1.91859,0.160966
2.2114,0.317685
2.4915,0.279465
1.98575,0.256349
2.7546,0.37943
1.85518,0.107334
2.17728,0.285871
1.9526,0.12894
1.87366,0.159328
2.32909,0.374449
1.88109,0.161805
1.90741,0.119211
1.90694,0.129407
1.82035,0.0993435
1.90343,0.124486
2.25931,0.215408
1.77658,0.0260608
2.20854,0.23513
2.1062,0.180631
1.83983,0.0693947
2.7446,0.341863
2.00017,0.171277
1.86644,0.0706721
2.08774,0.174671
2.01101,0.245242
2.19435,0.286927
2.29105,0.256679
1.89487,0.118749
2.06657,0.289763
1.90225,0.118333
2.00688,0.151716
1.85633,0.130427
1.98577,0.21642
2.24982,0.220437
2.17283,0.312449
1.90702,0.101346
1.93096,0.196328
2.14326,0.207615
2.25723,0.271846
2.08123,0.264483
1.98846,0.144939
1.93592,0.158523
2.10376,0.332031
1.92677,0.17033
1.89952,0.0865697
2.66522,0.328273
1.87604,0.169252
1.77651,0.027491
1.9778,0.265271
1.96772,0.237108
1.8277,0.0906761
1.89088,0.18681
1.99334,0.162969
1.84177,0.0590102
2.01601,0.18924
2.32323,0.369255
2.53502,0.351587
2.05968,0.163742
1.85085,0.137061
2.25971,0.257468
1.96339,0.1391
1.89045,0.134124
1.99864,0.170616
2.16764,0.232105
1.98464,0.187857
1.94562,0.133266
2.06866,0.275292
1.93381,0.120502
2.12748,0.299819
2.38389,0.399625
2.03259,0.180512
1.80208,0.10204
2.02851,0.28221
1.90378,0.112369
1.84921,0.147363
1.80135,0.0469844
2.10706,0.189383
2.05787,0.237644
2.66527,0.332803
2.05688,0.290315
2.34624,0.293619
1.993,0.140811
2.04416,0.220351
2.63348,0.320756
2.2244,0.275195
2.27415,0.256808
2.29414,0.243105
1.77357,0.0663019
2.41609,0.307197
2.09073,0.265104
1.9403,0.106055
1.80155,0.0836858
2.21975,0.300506
1.87093,0.136658
2.10497,0.194966
2.34425,0.265555
2.04703,0.141661
2.20326,0.284945
2.1192,0.196894
1.82856,0.0780639
2.3992,0.249962
2.04162,0.254389
2.23152,0.203646
2.07497,0.288892
2.10951,0.284243
2.16249,0.294023
1.91153,0.182669
1.8926,0.154774
2.16008,0.19554
1.85349,0.157073
2.20352,0.230662
1.81051,0.0362856
1.89509,0.196513
1.94002,0.234389
2.20993,0.197668
1.97047,0.125379
1.85273,0.161863
2.04078,0.287421
2.08551,0.258911
2.18107,0.318599
2.15793,0.218605
2.04323,0.270625
1.7491,0.0124032
2.29335,0.37221
1.8308,0.0771589
2.05116,0.136218
2.24918,0.247984
1.97311,0.136298
1.81845,0.119477
2.01474,0.17292
1.89754,0.120368
2.42707,0.371724
2.72526,0.346766
2.08434,0.214081
2.21744,0.26338
2.06561,0.225998
2.09187,0.297243
2.20551,0.357819
1.87271,0.0775117
1.8378,0.0711744
2.21109,0.195588
2.13387,0.163043
2.04171,0.237748
2.11089,0.250588
2.18586,0.213274
1.89559,0.101782
2.08392,0.196681
1.7627,0.0363445
2.06622,0.237195
2.24789,0.262256
2.08304,0.256523
2.035,0.281593
1.81599,0.0663607
2.76162,0.343363
2.04984,0.263583
1.85294,0.118127
2.28704,0.33708
1.78742,0.0658094
2.15477,0.204637
1.99328,0.207903
2.07745,0.224891
1.80182,0.0739196
1.79268,0.0743096
2.2282,0.325569
2.14257,0.25
1.89171,0.192072
1.91094,0.172563
2.1354,0.219281
2.13685,0.253233
1.76948,0.0297131
2.13279,0.177217
1.84217,0.134169
2.04815,0.229596
1.97193,0.170586
2.52921,0.326501
1.83715,0.0875195
2.3404,0.392557
1.90085,0.169528
1.90249,0.087537
2.2051,0.347752
1.99873,0.264531
1.99953,0.189875
2.04534,0.204629
2.38812,0.275069
1.9003,0.10206
1.99438,0.251808
2.02147,0.201144
2.53595,0.300435
1.96526,0.245695
2.18287,0.180707
1.85799,0.0927835
2.58049,0.335229
2.15871,0.174989
2.23136,0.332971
1.92277,0.0841608
1.99991,0.178124
2.26535,0.228371
2.27535,0.250783
2.41291,0.337907
2.44674,0.388324
2.16361,0.269272
2.1548,0.303129
2.02314,0.250583
2.63645,0.394432
1.96757,0.166386
2.33518,0.247335
1.94473,0.18809
1.91088,0.1578
2.24253,0.336064
2.18932,0.19822
1.80792,0.0445425
1.93337,0.172271
2.4212,0.259291
1.97166,0.203483
2.03138,0.141978
2.26417,0.25409
1.86465,0.126931
2.21584,0.260827
2.21567,0.355475
2.20893,0.260664
2.09872,0.20913
2.04225,0.232709
1.79127,0.07717
1.9065,0.199049
2.07721,0.219063
1.78749,0.0555815
2.14338,0.325799
1.81988,0.0804361
2.14261,0.224281
1.90236,0.192374
2.08747,0.16963
2.01579,0.211272
1.95283,0.115956
2.04139,0.275582
1.98378,0.14681
2.04915,0.159556
2.0946,0.256263
2.13505,0.315205
1.87323,0.12231
1.78903,0.042146
1.83621,0.0874772
1.89969,0.204018
1.86666,0.111869
1.9331,0.167216
1.80239,0.0683904
1.80556,0.0612348
1.96504,0.125123
2.07754,0.159452
1.86309,0.169589
2.5777,0.302462
1.87622,0.132574
1.88163,0.102969
1.83578,0.0940084
2.56318,0.325226
1.86935,0.173367
1.9448,0.171089
2.0114,0.137446
1.79621,0.0929967
1.92823,0.137482
1.98039,0.178339
2.57979,0.296763
2.2899,0.267065
1.97854,0.19553
2.10608,0.208565
2.03657,0.166874
2.30131,0.368414
1.9359,0.142016
1.76454,0.0403449
1.9819,0.189642
2.13535,0.258198
2.08891,0.17796
1.98477,0.219726
1.97293,0.162079
2.0967,0.221751
1.78869,0.0415195
2.02612,0.2708
2.32489,0.310253
1.87666,0.0920152
1.99291,0.228445
2.37245,0.250796
2.24071,0.250387
2.35746,0.259672
1.88231,0.0907286
1.93577,0.106229
2.18418,0.352702
2.04543,0.160986
2.05303,0.170882
2.42358,0.332486
2.11052,0.204872
2.12155,0.288903
1.8574,0.141389
1.8047,0.0694792
1.81886,0.080481
2.36035,0.241017
1.96001,0.165368
2.11057,0.237879
1.99962,0.16134
1.93513,0.202184
2.29941,0.270517
2.1037,0.1931
2.6576,0.370307
1.84562,0.0562424
2.20219,0.29168
1.89497,0.115424
2.8783,0.392128
2.22731,0.223638
1.8756,0.0710689
2.01089,0.119125
2.2968,0.360699
1.84245,0.136204
2.26204,0.398083
1.88058,0.147272
1.88609,0.10442
2.06122,0.2564
1.99475,0.221092
2.0911,0.207079
2.04627,0.168225
2.22668,0.27066
2.479,0.296241
2.67794,0.369667
1.75967,0.0147356
1.97962,0.142667
1.85815,0.143278
2.25979,0.247037
2.08339,0.170739
1.79786,0.0527487
1.88894,0.108935
2.06279,0.304248
1.95945,0.186818
1.82964,0.0951272
2.04347,0.258849
2.07985,0.182988
1.95863,0.156986
1.95741,0.0995642
1.99977,0.225155
2.09084,0.26181
2.39955,0.249028
2.51409,0.28048
1.7977,0.10035
1.95945,0.23961
2.05503,0.227926
1.77294,0.0240019
1.99403,0.261602
1.82603,0.0672335
1.96273,0.224037
1.98411,0.225724
2.32173,0.227174
1.90427,0.107082
2.15859,0.230581
2.06551,0.189263
2.01291,0.217827
2.27236,0.268053
1.86565,0.136877
1.98392,0.112
1.91279,0.154568
2.15191,0.257969
2.50845,0.333226
1.95878,0.237192
2.14766,0.201552
1.82959,0.120858
2.18832,0.185172
2.1804,0.283203
2.0127,0.140137
2.02705,0.198891
1.96992,0.208294
1.94318,0.230098
2.33734,0.300073
2.04997,0.182353
1.79393,0.0950164
2.0109,0.198769
2.67342,0.405371
2.11449,0.195661
2.1454,0.304623
1.9454,0.184394
2.47283,0.294945
1.85617,0.100728
2.25553,0.265884
2.07198,0.220484
1.99365,0.217129
2.41443,0.303057
1.90246,0.171501
1.93725,0.181139
2.6866,0.363118
1.81515,0.118365
1.83846,0.0818741
2.24138,0.307932
2.02999,0.1413
1.97999,0.20163
1.85772,0.112467
2.13913,0.274707
1.79098,0.0876202
1.81181,0.0948591
2.10621,0.166054
2.19169,0.194391
2.49012,0.377974
2.22188,0.320314
1.87793,0.15096
2.4732,0.276171
2.05123,0.156007
1.96301,0.189032
1.84474,0.119048
2.07456,0.263036
1.99919,0.137851
2.21652,0.287102
2.1204,0.201994
2.5369,0.426657
2.19253,0.260411
2.12838,0.223818
1.88554,0.107512
1.96887,0.103788
1.85172,0.124327
2.14812,0.217117
2.22414,0.264579
1.95918,0.171134
1.84377,0.0633561
1.89203,0.128894
1.94345,0.204669
1.75187,0.0194558
2.42657,0.270738
1.85003,0.0639279
2.12599,0.29377
2.28063,0.229022
1.87114,0.11467
2.05929,0.186502
1.93523,0.215575
1.97296,0.154059
2.30434,0.324998
1.86904,0.169413
2.2178,0.209855
2.01569,0.166463
2.23548,0.218667
1.85909,0.116535
2.42811,0.36149
2.25105,0.264174
1.94497,0.124966
2.3391,0.291913
2.03675,0.290148
2.2172,0.31887
2.01323,0.226681
1.94522,0.110845
1.8418,0.0895795
1.84797,0.0884279
2.40014,0.409612
1.83443,0.131554
2.21812,0.232607
1.94919,0.20315
2.06545,0.27087
1.88945,0.0877049
1.91373,0.173655
1.85908,0.160932
1.83871,0.115203
1.92158,0.0973993
1.9794,0.175042
2.29537,0.331932
1.85727,0.137343
2.21954,0.255409
2.05271,0.1948
1.98732,0.246332
2.03103,0.157365
2.00112,0.235644
1.9975,0.277872
1.79149,0.0454679
1.79783,0.0964442
1.88725,0.143317
2.1051,0.337315
1.95801,0.243317
1.75934,0.0323266
1.88921,0.091745
1.99494,0.19342
2.30308,0.340967
2.03832,0.2255
1.81362,0.0690362
1.74162,0.0127162
1.97897,0.125328
2.18879,0.269356
2.02616,0.221751
2.11317,0.229911
1.96816,0.192145
1.91087,0.139304
2.09741,0.219451
2.1624,0.199966
2.25853,0.211299
1.90612,0.0913252
2.02044,0.175178
1.94991,0.212543
1.86634,0.0839597
2.00273,0.191063
1.93273,0.181481
2.12077,0.195489
2.23164,0.21115
1.99977,0.161254
2.08434,0.155323
1.88245,0.154988
2.54229,0.364798
1.85244,0.0686431
1.87973,0.145993
1.8888,0.0708089
2.32176,0.303015
1.95655,0.180578
1.94059,0.147452
1.91752,0.188712
2.03806,0.146528
1.94361,0.183217
1.98066,0.243612
2.14247,0.166896
2.11874,0.165394
1.90069,0.155333
2.3773,0.284576
1.84815,0.13769
1.84091,0.0584257
1.96359,0.211441
2.38745,0.262868
1.79728,0.0717789
2.20319,0.201544
2.32192,0.295387
2.04668,0.161599
2.20351,0.286556
2.02733,0.268524
1.98166,0.154385
1.82935,0.108388
2.22714,0.243491
2.10024,0.257836
2.27175,0.398855
1.93254,0.225646
1.91413,0.115526
2.00698,0.199589
2.18876,0.27872
2.2728,0.281461
1.86118,0.0846352
2.05324,0.249633
2.11302,0.292061
2.09133,0.235828
1.96087,0.228357
2.3376,0.312466
2.13723,0.229531
2.02717,0.151132
2.53339,0.28709
1.98658,0.264294
1.94301,0.129221
1.93177,0.159219
1.88516,0.107747
2.55764,0.3674
2.20407,0.216685
1.92139,0.161482
1.98442,0.258508
1.88311,0.0804366
1.80578,0.0659894
2.2379,0.262192
1.96257,0.203005
1.81555,0.0919301
2.12437,0.330319
2.02259,0.224535
1.77569,0.0606178
2.05692,0.156714
2.2942,0.262422
2.17853,0.217606
2.16678,0.322274
1.84989,0.134371
1.78627,0.0458978
1.98195,0.15329
2.06551,0.175079
2.28382,0.285206
2.08613,0.249484
2.27097,0.208088
2.03264,0.215124
2.13236,0.229633
1.97587,0.211029
2.39606,0.397677
1.80011,0.0876266
2.05243,0.24429
2.30017,0.290125
2.1306,0.178317
2.34989,0.276351
2.42929,0.297271
2.0634,0.230887
2.20216,0.260853
2.15883,0.282301
1.9405,0.155552
1.90252,0.122556
1.95431,0.214061
1.85456,0.0917528
1.97498,0.218814
2.32813,0.26242
2.15516,0.262281
2.40324,0.288395
2.21391,0.263521
2.13695,0.242431
1.97837,0.158468
2.20878,0.208076
1.85995,0.151736
2.01868,0.196229
2.08236,0.171989
1.96995,0.20535
1.74083,0.0146462
2.2524,0.257018
2.03751,0.259003
2.2036,0.257733
2.09471,0.236971
2.24398,0.225881
2.11595,0.192459
2.05028,0.156002
2.06835,0.200515
1.84237,0.0554955
1.91489,0.149278
2.16227,0.280807
1.90674,0.130102
2.06631,0.293594
1.86549,0.117446
2.04978,0.217168
1.89185,0.175049
1.98597,0.150402
2.02818,0.147139
1.99415,0.148289
2.37773,0.267975
2.07971,0.312328
2.36989,0.270597
1.90279,0.178216
1.84419,0.113333
2.1192,0.344658
2.04932,0.295247
1.96622,0.228451
2.08217,0.181363
2.27514,0.3242
2.00531,0.194296
1.94636,0.212483
1.88545,0.130328
2.31064,0.313243
1.99584,0.156764
2.27001,0.23139
1.99503,0.207509
1.92334,0.173168
2.01026,0.216287
2.0202,0.270885
2.16392,0.297649
2.40394,0.329774
2.16264,0.181903
2.09881,0.202396
1.8903,0.153331
2.1964,0.285115
2.0957,0.158
1.87576,0.178032
2.12347,0.32959
2.2052,0.311397
2.18349,0.370759
2.64322,0.447512
1.94626,0.123368
2.31696,0.240701
1.84387,0.117708
1.82546,0.119716
2.31182,0.257483
1.78719,0.0463117
2.22947,0.238817
1.80757,0.0590869
2.05636,0.166906
2.09277,0.230395
2.38625,0.258305
2.12667,0.233743
1.82115,0.0708849
1.9186,0.178591
1.77813,0.0340397
2.18828,0.277648
1.86114,0.089945
1.97857,0.155199
2.7301,0.358104
2.13268,0.184069
1.86232,0.143336
2.08807,0.219847
1.7831,0.0456328
1.98489,0.230247
2.53707,0.293071
1.84117,0.0649403
2.17377,0.358839
1.8476,0.143719
2.49688,0.325551
1.78141,0.0625414
2.27011,0.277676
2.04502,0.208778
2.34788,0.256522
1.83228,0.0625105
2.1734,0.180018
1.86334,0.12122
1.87956,0.0744205
2.09033,0.17844
2.27555,0.249958
2.14972,0.174236
1.89098,0.0989043
1.94703,0.134841
2.09104,0.224007
2.18684,0.310647
1.79376,0.0624592
2.05588,0.193147
1.79632,0.0743563
2.13572,0.205487
2.17594,0.197215
2.02999,0.262316
1.85984,0.151408
2.26403,0.241402
1.89493,0.0819311
1.93454,0.135507
2.05298,0.20194
2.19237,0.255029
2.23944,0.395382
1.98919,0.190573
2.24643,0.206758
2.11213,0.253217
1.8899,0.115479
2.09435,0.194915
2.05094,0.181052
1.88451,0.0753024
2.17874,0.252197
2.00399,0.151971
2.36398,0.295788
2.10138,0.208702
2.29778,0.264843
1.94752,0.207763
2.14482,0.173831
2.21638,0.299389
2.13867,0.308138
2.04924,0.294525
1.94685,0.135197
2.33875,0.431888
2.04208,0.131471
2.32225,0.28079
2.30392,0.270572
2.22346,0.2341
1.86392,0.107266
1.84371,0.0827374
2.22635,0.202259
2.71332,0.393995
1.88225,0.159282
1.98735,0.146566
1.92379,0.146796
1.93353,0.1556
2.19454,0.224512
1.90999,0.088126
2.19375,0.193325
2.08098,0.198673
1.95581,0.136938
2.12789,0.228196
2.05025,0.214907
2.07673,0.257814
1.88335,0.179845
2.07927,0.239446
1.88438,0.166262
2.38455,0.371272
1.99255,0.212025
1.93345,0.154053
2.01605,0.123297
2.09648,0.16559
1.87171,0.160376
2.11626,0.299395
1.8862,0.180818
2.00543,0.158403
1.95521,0.164908
2.03634,0.201505
2.41443,0.365391
2.02301,0.265859
1.96264,0.151829
2.23055,0.323024
2.18053,0.202983
1.77114,0.02975
2.17846,0.197605
2.14161,0.237093
1.94367,0.182232
2.41589,0.253476
1.87598,0.104387
1.88642,0.178408
2.0165,0.218405
2.24759,0.283611
2.01081,0.13464
2.0978,0.288372
1.92852,0.177056
2.10385,0.320446
2.0018,0.173253
2.02604,0.211214
2.04036,0.261975
1.89313,0.119507
1.84939,0.108519
1.7779,0.0386988
2.1808,0.310986
1.78584,0.0550384
1.94213,0.0935376
1.97861,0.250935
2.05055,0.135918
1.82858,0.128969
1.92651,0.18231
2.00321,0.192551
1.82107,0.124034
2.27736,0.238782
1.90837,0.134542
1.93126,0.124046
2.1734,0.265865
2.38152,0.352684
1.86014,0.0787354
2.15878,0.255345
2.19003,0.213268
2.15539,0.35089
1.8698,0.174532
1.94209,0.195475
1.93503,0.185901
2.61013,0.376392
1.80802,0.0914567
2.05843,0.269981
2.4338,0.265197
1.77729,0.0699187
2.02845,0.169644
1.99318,0.263907
2.71336,0.41171
2.265,0.396589
2.01859,0.121668
2.03191,0.202248
1.92848,0.119391
1.75513,0.0167859
1.81874,0.0424827
1.90665,0.16912
1.78631,0.0765701
2.13166,0.169102
2.00302,0.218175
1.85793,0.0601903
2.30027,0.306833
2.1683,0.223377
2.56907,0.291854
1.90243,0.160898
1.9589,0.105263
1.83356,0.123617
2.28425,0.323135
2.59438,0.30205
1.95097,0.140256
2.00018,0.215764
1.95562,0.169133
2.16003,0.220985
1.81299,0.111287
2.04151,0.166376
2.02481,0.155829
2.45199,0.41066
1.82362,0.0602031
1.88383,0.0909461
1.95526,0.0994189
2.68852,0.350815
2.09028,0.258154
1.861,0.14375
2.19556,0.285033
2.10315,0.211982
1.91721,0.142277
1.9983,0.186512
2.14794,0.181548
2.35251,0.251001
2.27712,0.210622
1.82385,0.0763629
2.29418,0.27019
2.10077,0.234304
2.33617,0.249094
1.82414,0.11046
1.74304,0.0121964
1.82418,0.127261
1.99308,0.242503
2.20303,0.252858
1.89291,0.0944729
2.1961,0.185135
2.13847,0.216517
2.11996,0.178854
1.93899,0.222237
2.05379,0.154056
2.29511,0.308694
1.77772,0.0734044
2.48425,0.379721
1.93713,0.172958
1.84584,0.103474
2.06068,0.205388
1.81224,0.112078
2.05655,0.178328
1.78877,0.057493
2.46553,0.30087
1.92028,0.219968
2.04693,0.191907
1.90809,0.186728
2.1919,0.253427
2.07716,0.201482
1.91183,0.134793
2.27198,0.341565
2.18901,0.275842
1.85366,0.0583943
1.89878,0.161155
2.25895,0.362854
1.93653,0.219393
2.37631,0.277365
2.06385,0.28869
2.15837,0.267481
1.7738,0.0622985
1.94797,0.20724
1.88153,0.0889806
2.02083,0.179315
2.35398,0.339258
2.21479,0.205725
1.93786,0.217893
2.13352,0.313699
1.8335,0.069938
2.1596,0.242277
1.91025,0.134767
1.8755,0.134119
1.82969,0.100668
2.22578,0.287983
1.99681,0.148566
2.0013,0.258323
1.80411,0.108362
2.11981,0.171167
2.16294,0.347397
2.07912,0.25549
2.57445,0.349647
1.84969,0.136562
2.20475,0.227794
1.90727,0.100143
2.03732,0.270928
2.1907,0.246616
1.83338,0.0793332
2.14684,0.238473
1.86394,0.0721698
1.83889,0.0717634
1.87826,0.101042
2.07904,0.166326
1.82316,0.0600365
1.86096,0.110864
1.97555,0.13208
2.01354,0.184461
2.60256,0.305274
1.88433,0.078723
1.7413,0.00467689
2.45483,0.29352
1.81485,0.0672394
2.20009,0.2725
2.07844,0.309067
1.99406,0.263316
2.00647,0.209102
2.60855,0.312312
1.94309,0.162816
2.17871,0.206798
1.77458,0.0549204
2.2285,0.272012
2.07383,0.220094
2.22334,0.237463
2.04116,0.236007
2.13599,0.170383
2.40921,0.26923
2.27722,0.216943
2.02858,0.286731
2.96319,0.527812
2.08098,0.160691
2.3794,0.335929
2.29977,0.34428
2.3951,0.27477
2.27383,0.216398
2.22647,0.254249
1.79651,0.0880453
1.99457,0.249162
2.08301,0.197668
2.3113,0.294386
1.96778,0.110891
1.80659,0.0652598
2.20814,0.228156
2.35869,0.348741
2.15166,0.303636
2.05318,0.153124
2.22575,0.290989
2.20854,0.192151
3.20626,0.461652
1.89482,0.0730296
1.90825,0.186145
2.0707,0.192087
1.90749,0.161301
2.07222,0.14856
2.38332,0.412028
1.97511,0.193312
1.77578,0.0559781
2.21718,0.311241
1.78785,0.0270528
2.17681,0.180399
1.92048,0.141185
2.14376,0.220145
2.34915,0.333374
1.77698,0.0435505
1.81715,0.11571
1.84813,0.0591023
1.86843,0.0644876
2.11645,0.21988
1.98631,0.166669
2.21361,0.323881
2.314,0.284461
2.14,0.205478
2.30043,0.371838
1.84658,0.0554747
1.92605,0.115949
1.77223,0.0192888
2.00905,0.124158
2.02589,0.266499
1.78648,0.0423561
2.24381,0.265259
1.7981,0.100103
1.81949,0.104892
2.20219,0.292257
1.98462,0.260521
1.9966,0.21168
2.04516,0.220013
1.8101,0.0749763
2.1266,0.208573
2.27821,0.362419
2.27104,0.410289
2.14717,0.349095
2.1179,0.167105
1.9569,0.100802
2.22872,0.236684
2.15375,0.28927
1.82574,0.133067
1.91589,0.159424
2.04076,0.153417
2.09285,0.274542
2.11259,0.216776
1.83538,0.0720108
1.89992,0.121536
2.26372,0.234847
1.78411,0.0354006
2.3034,0.308289
1.97434,0.205315
1.91915,0.158542
2.09991,0.23557
2.44152,0.333403
1.88759,0.111691
2.29186,0.257255
1.78651,0.0358305
1.97532,0.179515
2.01286,0.124386
2.49783,0.301555
1.98745,0.165565
1.95254,0.160607
2.16261,0.233584
2.1513,0.3133
2.04856,0.257454
1.92032,0.0918952
2.11213,0.314924
1.98711,0.131329
1.90795,0.178069
2.19306,0.207038
1.93961,0.184249
1.92122,0.170154
1.92112,0.154281
2.39785,0.247405
2.00554,0.261273
1.8204,0.0850995
1.90676,0.0946327
2.35093,0.26727
1.9439,0.235128
2.2564,0.289421
1.97631,0.259938
1.96393,0.143383
1.91484,0.210434
1.99153,0.155127
1.76839,0.0389034
2.12683,0.229116
2.03696,0.148405
2.39023,0.263293
2.0089,0.139552
1.90463,0.135894
2.07679,0.15429
2.33435,0.24908
2.13742,0.204908
1.93788,0.182914
2.00425,0.198184
2.47199,0.271015
1.90497,0.0792249
1.94238,0.169173
1.98054,0.218086
2.0322,0.236374
2.55888,0.374023
2.04184,0.22966
2.35919,0.316521
2.13137,0.174568
2.14614,0.184439
1.9096,0.149785
2.11672,0.253005
1.91972,0.101837
1.83487,0.120711
2.05696,0.2019
2.09063,0.273618
1.8772,0.080565
2.07502,0.149802
2.22581,0.206547
1.82961,0.0521304
2.15098,0.243701
1.80539,0.0465971
2.13861,0.271951
1.87286,0.17204
1.99115,0.190047
2.08493,0.197044
2.07679,0.231277
1.8742,0.155147
2.47659,0.272639
1.98674,0.19458
1.97189,0.171984
1.94529,0.126148
1.7747,0.0312866
2.11301,0.187985
1.82428,0.123864
1.88073,0.169893
2.32024,0.243094
2.13579,0.26223
2.19432,0.293096
2.4645,0.296747
1.90923,0.106476
2.04524,0.200298
2.21326,0.318045
1.8132,0.0680184
1.98879,0.217894
1.99859,0.132087
1.91887,0.196284
1.80877,0.110035
1.85069,0.0791505
2.42539,0.278209
2.14546,0.168404
1.89852,0.147736
1.82852,0.0661298
1.85268,0.0621693
2.21343,0.335025
2.04976,0.308934
2.09765,0.215796
1.91672,0.202025
2.03713,0.299031
1.76817,0.0582911
1.80955,0.0999758
1.90281,0.16973
2.05789,0.242596
2.08476,0.169311
2.24144,0.213935
1.84929,0.110151
2.01544,0.252621
2.47174,0.272306
1.98183,0.22835
2.11744,0.22632
1.9088,0.133695
1.81864,0.0935455
2.07538,0.283382
2.20492,0.250395
2.33849,0.379085
2.35993,0.302345
1.82773,0.0646033
2.25111,0.324322
2.10183,0.267747
2.09964,0.274168
1.94539,0.208659
1.98997,0.179676
2.18719,0.29371
2.0052,0.137426
1.97735,0.14509
2.03959,0.183467
1.9065,0.189833
2.32634,0.240751
1.97519,0.207473
2.03227,0.205226
1.77035,0.0483888
1.87934,0.143904
2.06987,0.308978
2.24582,0.240288
2.09392,0.264599
2.49116,0.307244
2.06698,0.310792
1.89573,0.160823
2.18367,0.244405
2.17742,0.315779
2.12307,0.176805
2.02577,0.258082
1.94701,0.232088
2.14339,0.320544
2.08034,0.175878
2.03668,0.281566
2.08337,0.213412
1.82228,0.12947
2.03766,0.251988
1.97704,0.15377
2.24978,0.305197
2.15439,0.332141
2.32903,0.269516
2.07297,0.209826
2.0449,0.187654
1.9368,0.164666
1.82727,0.0815014
2.0985,0.202434
1.85947,0.142357
2.13014,0.194806
2.18088,0.2226
1.87419,0.122684
1.78919,0.0583111
1.98923,0.159174
1.96349,0.182144
1.84841,0.129896
1.85831,0.0752087
2.31672,0.243157
1.81639,0.110154
1.8356,0.0905766
2.33433,0.227571
2.24295,0.371436
1.8192,0.0840059
2.00615,0.230261
2.03114,0.180083
1.92503,0.208239
2.0211,0.155762
2.25141,0.260334
1.78106,0.0230711
2.03893,0.169592
2.20678,0.235093
2.43643,0.283773
2.1944,0.188093
2.03645,0.180746
1.92878,0.205779
1.81979,0.0889597
2.03141,0.282477
1.95601,0.238838
2.14958,0.248072
2.23746,0.318794
1.84093,0.0850628
2.08481,0.181917
1.76244,0.026367
1.79189,0.060951
2.19119,0.292947
1.8391,0.0749244
2.16509,0.18309
1.93213,0.208942
2.02867,0.16612
2.30035,0.223713
1.80935,0.040692
2.00683,0.145009
2.36647,0.272486
2.04175,0.167742
2.16256,0.290875
1.78932,0.0650866
1.84981,0.0810503
1.81585,0.111219
1.78411,0.0349657
2.17157,0.273934
2.08668,0.216519
2.1708,0.205287
2.07454,0.248966
1.93398,0.0986188
1.8993,0.113433
